Observation Year,Standard Week,Pest Value,Collection Type,MaxT,MinT,RH1(%),RH2(%),RF(mm),WS(kmph),SSH(hrs),EVP(mm),PEST NAME,Location
1996,11,1837,Number/Light trap,32.3,19.4,91,62,0,1.4,9.7,23.8,Whitebackedplanthopper,Maruteru
1996,12,10802,Number/Light trap,32.1,19.4,92,65,0,1.6,7.5,25.7,Whitebackedplanthopper,Maruteru
1996,13,11910,Number/Light trap,32.7,21.9,92,60,0,1.9,7.3,28.4,Whitebackedplanthopper,Maruteru
1996,14,8870,Number/Light trap,31.8,21.6,91.6,58,0,2.1,8.2,30.7,Whitebackedplanthopper,Maruteru
1996,15,650,Number/Light trap,33.4,21.9,88.3,55,0,2.3,8.5,32.8,Whitebackedplanthopper,Maruteru
1996,16,100,Number/Light trap,33,21.4,88.6,56,0,2.7,5.5,34.1,Whitebackedplanthopper,Maruteru
1996,17,73,Number/Light trap,34.1,22.9,88.3,58,0,2.7,8.8,35.2,Whitebackedplanthopper,Maruteru
1996,18,75,Number/Light trap,34.8,24.1,84,60,0,2.9,9.4,33.2,Whitebackedplanthopper,Maruteru
1996,19,4,Number/Light trap,29.4,23.6,88.6,55,15.6,3,6.1,33.3,Whitebackedplanthopper,Maruteru
1996,20,0,Number/Light trap,39,25,88.6,54,0,4.2,9.5,39.8,Whitebackedplanthopper,Maruteru
1996,21,0,Number/Light trap,36.8,24.3,91,59,1.6,4.1,7.7,46.4,Whitebackedplanthopper,Maruteru
1996,22,0,Number/Light trap,37.2,26.6,85.7,55,0,3,6.9,41.7,Whitebackedplanthopper,Maruteru
1996,23,65,Number/Light trap,36.4,26.1,84.4,57,0,3.6,6.8,42.3,Whitebackedplanthopper,Maruteru
1996,24,5,Number/Light trap,35.6,25.3,84.1,63,45,5.1,6.3,33.7,Whitebackedplanthopper,Maruteru
1996,25,0,Number/Light trap,32.4,23.8,86.1,67,80,6.4,6.2,37,Whitebackedplanthopper,Maruteru
1996,26,0,Number/Light trap,31,24.9,84.7,69,223,5.6,4.1,38.8,Whitebackedplanthopper,Maruteru
1996,27,0,Number/Light trap,33.6,24.9,73.8,72,5.6,6,7.7,35.3,Whitebackedplanthopper,Maruteru
1996,28,0,Number/Light trap,33.9,24.7,84,72,29.4,5.9,5.9,29.5,Whitebackedplanthopper,Maruteru
1996,29,14,Number/Light trap,31.6,23.9,86.3,73,65.8,5.4,6.9,27.5,Whitebackedplanthopper,Maruteru
1996,30,41,Number/Light trap,29.9,22.6,92.9,78,130.6,6.7,3.2,28.6,Whitebackedplanthopper,Maruteru
1996,31,84,Number/Light trap,31.1,23.8,86.8,76,47,5.6,4.9,28,Whitebackedplanthopper,Maruteru
1996,32,184,Number/Light trap,31.1,24.3,91.9,76,8.2,5.9,3.8,24.1,Whitebackedplanthopper,Maruteru
1996,33,1193,Number/Light trap,30.1,23.3,93.4,73,71.2,5.1,3.4,28.2,Whitebackedplanthopper,Maruteru
1996,34,6570,Number/Light trap,30.8,23.1,93.4,78,64.8,5.3,5.2,23,Whitebackedplanthopper,Maruteru
1996,35,6599,Number/Light trap,30.2,23.4,92,76,42.6,4.2,5.3,24.9,Whitebackedplanthopper,Maruteru
1996,36,13680,Number/Light trap,30.1,22.4,92.5,75,41.6,3,5.4,25.6,Whitebackedplanthopper,Maruteru
1996,37,8500,Number/Light trap,30.5,23.1,93.9,75,16.6,2.9,3.2,24.7,Whitebackedplanthopper,Maruteru
1996,38,14100,Number/Light trap,31.6,22.6,92.5,76,109.4,2.1,7.1,23.9,Whitebackedplanthopper,Maruteru
1996,39,6655,Number/Light trap,31.4,23.6,93,75,36.8,1.6,5.2,23.2,Whitebackedplanthopper,Maruteru
1996,40,11057,Number/Light trap,30.9,22.9,94.3,76,146,2,5.4,21.1,Whitebackedplanthopper,Maruteru
1996,41,0,Number/Light trap,29.9,23.4,92.9,72,105.8,1.6,3.6,18.8,Whitebackedplanthopper,Maruteru
1996,42,0,Number/Light trap,29.4,22.1,92.5,74,8.2,1.8,3.8,19.5,Whitebackedplanthopper,Maruteru
1996,43,0,Number/Light trap,27.4,22.1,93.1,74,238.2,2,5.1,20,Whitebackedplanthopper,Maruteru
1996,44,0,Number/Light trap,30.2,21.8,92,76,41.4,1.7,7.5,16.7,Whitebackedplanthopper,Maruteru
1996,45,0,Number/Light trap,28.6,21.6,91,70,40.5,2.3,7.1,17.3,Whitebackedplanthopper,Maruteru
1996,46,0,Number/Light trap,27.5,22.6,85.1,64,40.1,1.7,6.8,20.4,Whitebackedplanthopper,Maruteru
1996,47,0,Number/Light trap,26.4,21.7,84.6,64,39.2,1.7,4.5,20.8,Whitebackedplanthopper,Maruteru
1996,48,0,Number/Light trap,27.2,17.5,88.1,65,38.2,2.1,1.9,19.7,Whitebackedplanthopper,Maruteru
1996,49,0,Number/Light trap,27.1,18.1,88.4,67,16,1.8,1.7,19.7,Whitebackedplanthopper,Maruteru
1996,50,0,Number/Light trap,27.4,17.9,86.1,65,0,1.9,6.1,18.3,Whitebackedplanthopper,Maruteru
1996,51,0,Number/Light trap,28.2,18.1,89.1,67,0,2.1,13.9,17.3,Whitebackedplanthopper,Maruteru
1996,52,16,Number/Light trap,27.5,16.3,91.2,70,0,2.5,7.7,20.7,Whitebackedplanthopper,Maruteru
1997,1,11,Number/Light trap,26.5,15.7,90.3,69,0,2.6,7.7,19.1,Whitebackedplanthopper,Maruteru
1997,2,4,Number/Light trap,25.8,18.6,90.3,69,10.4,2.6,4.4,19.9,Whitebackedplanthopper,Maruteru
1997,3,12,Number/Light trap,27.6,18.3,94.7,68,26,1.9,6.8,18.4,Whitebackedplanthopper,Maruteru
1997,4,15,Number/Light trap,27.4,17.3,89.7,70,0,2,9,17.1,Whitebackedplanthopper,Maruteru
1997,5,17,Number/Light trap,27.1,18.4,89.4,68,0,1.8,8.6,20,Whitebackedplanthopper,Maruteru
1997,6,12,Number/Light trap,28.7,18.4,93,67,0,1.7,9,20.6,Whitebackedplanthopper,Maruteru
1997,7,48,Number/Light trap,29.4,18.4,90.8,64,0,1.6,9.2,21.1,Whitebackedplanthopper,Maruteru
1997,8,241,Number/Light trap,29.6,17.9,94,62,0,1.6,9,22.2,Whitebackedplanthopper,Maruteru
1997,9,640,Number/Light trap,30.3,18.8,89.7,62,0,1.5,9.5,24.4,Whitebackedplanthopper,Maruteru
1997,10,885,Number/Light trap,31.3,17.8,91.9,64,0,1.5,9.1,22.9,Whitebackedplanthopper,Maruteru
1997,11,272,Number/Light trap,31.1,17.5,92,62,0,1.4,8.4,23.8,Whitebackedplanthopper,Maruteru
1997,12,1023,Number/Light trap,32.2,22.8,95.1,65,0,1.6,7.5,25.7,Whitebackedplanthopper,Maruteru
1997,13,2949,Number/Light trap,31.7,20.6,86.9,60,11,1.9,8.2,28.4,Whitebackedplanthopper,Maruteru
1997,14,1076,Number/Light trap,32.4,20.9,85.6,58,12,2.1,8.1,30.7,Whitebackedplanthopper,Maruteru
1997,15,3613,Number/Light trap,31.3,21.1,91.6,55,12.8,2.3,8.4,32.8,Whitebackedplanthopper,Maruteru
1997,16,1570,Number/Light trap,32.8,20.8,87.1,56,26,2.7,9.5,34.1,Whitebackedplanthopper,Maruteru
1997,17,871,Number/Light trap,33.3,21.2,91.7,58,0,2.7,4.3,35.2,Whitebackedplanthopper,Maruteru
1997,18,122,Number/Light trap,33.7,21.5,90.8,60,4,2.9,4.6,33.2,Whitebackedplanthopper,Maruteru
1997,19,33,Number/Light trap,40.2,26.8,80.6,55,0,3,5.1,33.3,Whitebackedplanthopper,Maruteru
1997,20,39,Number/Light trap,35.1,25.1,87.8,54,20.8,4.2,6.1,39.8,Whitebackedplanthopper,Maruteru
1997,21,19,Number/Light trap,36.4,25.8,85.1,59,3.2,4.1,6.8,46.4,Whitebackedplanthopper,Maruteru
1997,22,17,Number/Light trap,34.4,24.4,85.1,55,38.6,3,6.1,41.7,Whitebackedplanthopper,Maruteru
1997,23,22,Number/Light trap,33.1,23,92,57,83.6,3.6,6.9,42.3,Whitebackedplanthopper,Maruteru
1997,24,4,Number/Light trap,33.1,24.1,88.8,63,36.2,5.1,7.4,33.7,Whitebackedplanthopper,Maruteru
1997,25,0,Number/Light trap,33.7,25.3,91.4,67,70,6.4,7.5,37,Whitebackedplanthopper,Maruteru
1997,26,7,Number/Light trap,32,23.8,93.3,69,117.6,5.6,7.7,38.8,Whitebackedplanthopper,Maruteru
1997,27,6,Number/Light trap,31.8,22.6,92.2,72,7.9,6,6.2,35.3,Whitebackedplanthopper,Maruteru
1997,28,20,Number/Light trap,32.1,24.4,91,72,8.2,5.9,7.6,29.5,Whitebackedplanthopper,Maruteru
1997,29,65,Number/Light trap,32.4,23.9,91.9,73,27.5,5.4,7.5,27.5,Whitebackedplanthopper,Maruteru
1997,30,54,Number/Light trap,31.9,24.3,92.3,78,22.6,6.7,7.3,28.6,Whitebackedplanthopper,Maruteru
1997,31,33,Number/Light trap,31.4,24,92,76,27,5.6,6.8,28,Whitebackedplanthopper,Maruteru
1997,32,51,Number/Light trap,30.9,23.5,91.4,76,26.9,5.9,6.3,24.1,Whitebackedplanthopper,Maruteru
1997,33,75,Number/Light trap,32.6,25,93.6,73,29.8,5.1,5.7,28.2,Whitebackedplanthopper,Maruteru
1997,34,34,Number/Light trap,30.8,23,94.4,78,45.2,5.3,5.1,23,Whitebackedplanthopper,Maruteru
1997,35,106,Number/Light trap,31.7,23.7,93.9,76,93.6,4.2,5.8,24.9,Whitebackedplanthopper,Maruteru
1997,36,146,Number/Light trap,29.6,23.4,93.6,75,217.4,3,5.5,25.6,Whitebackedplanthopper,Maruteru
1997,37,220,Number/Light trap,31.6,21.7,89.3,75,36,2.9,5.8,24.7,Whitebackedplanthopper,Maruteru
1997,38,451,Number/Light trap,32.5,22.1,88.8,76,2,2.1,4.3,23.9,Whitebackedplanthopper,Maruteru
1997,39,1830,Number/Light trap,31.1,22.2,87.6,75,0,1.6,4.5,23.2,Whitebackedplanthopper,Maruteru
1997,40,2417,Number/Light trap,29.7,21.7,89.9,76,15.2,2,4.5,21.1,Whitebackedplanthopper,Maruteru
1997,41,3790,Number/Light trap,29.1,20.6,88.7,72,14.9,1.6,3.9,18.8,Whitebackedplanthopper,Maruteru
1997,42,4137,Number/Light trap,28.8,20.1,87.6,74,14.4,1.8,3.6,19.5,Whitebackedplanthopper,Maruteru
1997,43,2196,Number/Light trap,30.4,21.1,88.3,74,7.2,2,4.4,20,Whitebackedplanthopper,Maruteru
1997,44,2138,Number/Light trap,31.4,21.4,88.1,76,0,1.7,3.8,16.7,Whitebackedplanthopper,Maruteru
1997,45,1373,Number/Light trap,29.6,20.9,90,70,5.8,2.3,4.2,17.3,Whitebackedplanthopper,Maruteru
1997,46,553,Number/Light trap,29.8,21.5,91.5,64,18,1.7,4.4,20.4,Whitebackedplanthopper,Maruteru
1997,47,44,Number/Light trap,29.6,20.6,89.5,64,17.4,1.7,4.3,20.8,Whitebackedplanthopper,Maruteru
1997,48,89,Number/Light trap,29.8,20.8,83.6,65,1.8,2.1,4.8,19.7,Whitebackedplanthopper,Maruteru
1997,49,89,Number/Light trap,27.4,20.7,90.5,67,47.6,1.8,4.8,19.7,Whitebackedplanthopper,Maruteru
1997,50,177,Number/Light trap,27.9,21,89.2,65,0,1.9,5.7,18.3,Whitebackedplanthopper,Maruteru
1997,51,12,Number/Light trap,30.5,21.1,86.1,67,4.9,2.1,5.7,17.3,Whitebackedplanthopper,Maruteru
1997,52,10,Number/Light trap,30.1,20.5,85.2,70,4.6,2.5,5.7,20.7,Whitebackedplanthopper,Maruteru
1998,1,7,Number/Light trap,28.2,30.2,94.9,81.9,0,3.7,4.8,3.4,Whitebackedplanthopper,Maruteru
1998,2,8,Number/Light trap,28.4,19.3,96,84.3,0,3.7,6.3,3.1,Whitebackedplanthopper,Maruteru
1998,3,12,Number/Light trap,28.9,20,93.1,89.7,0,2.7,7,3.1,Whitebackedplanthopper,Maruteru
1998,4,11,Number/Light trap,28.2,19.8,93.1,88.4,0,2.9,6.6,2.9,Whitebackedplanthopper,Maruteru
1998,5,22,Number/Light trap,29.6,20.1,94.3,85.7,0,2.5,6.3,3.6,Whitebackedplanthopper,Maruteru
1998,6,30,Number/Light trap,29.1,19.1,93.1,87,0,2.5,5.5,3.6,Whitebackedplanthopper,Maruteru
1998,7,17,Number/Light trap,29.7,18.2,92.6,83,0,2.7,5.9,3.9,Whitebackedplanthopper,Maruteru
1998,8,44,Number/Light trap,30.6,21.5,88.7,86.3,0,2.5,4.9,4.1,Whitebackedplanthopper,Maruteru
1998,9,1055,Number/Light trap,30.8,21.3,91.7,86.4,0,2.2,5.9,4.5,Whitebackedplanthopper,Maruteru
1998,10,3210,Number/Light trap,31.7,21.6,91.9,88.9,0,2.2,5.6,4.4,Whitebackedplanthopper,Maruteru
1998,11,5190,Number/Light trap,32.1,21,92.1,86.3,0,2.1,5.9,5.2,Whitebackedplanthopper,Maruteru
1998,12,898,Number/Light trap,33,21.2,87,84.1,0,2.4,6,5.6,Whitebackedplanthopper,Maruteru
1998,13,2197,Number/Light trap,33.1,22.1,90,84.3,0,2.7,5.9,5.6,Whitebackedplanthopper,Maruteru
1998,14,317,Number/Light trap,33.4,22.1,84.6,81.9,0,3.4,4.9,5.9,Whitebackedplanthopper,Maruteru
1998,15,414,Number/Light trap,32.5,21.4,88.1,60.1,0,3.7,4.8,6,Whitebackedplanthopper,Maruteru
1998,16,6,Number/Light trap,33.5,22.4,86.7,61.4,0,4.2,4.1,6.2,Whitebackedplanthopper,Maruteru
1998,17,8,Number/Light trap,33.4,22.8,88,69.4,0,4.4,7.7,6.1,Whitebackedplanthopper,Maruteru
1998,18,6,Number/Light trap,34.4,23.9,86.3,62.6,0,4.8,10,6.7,Whitebackedplanthopper,Maruteru
1998,19,5,Number/Light trap,34.5,23.2,86.1,67.6,0,4.8,9.7,6.4,Whitebackedplanthopper,Maruteru
1998,20,47,Number/Light trap,36.1,24,84.4,53.3,0,6.8,9.5,6.9,Whitebackedplanthopper,Maruteru
1998,21,17,Number/Light trap,40.3,25.7,84.6,65.4,0,6.9,7.5,8,Whitebackedplanthopper,Maruteru
1998,22,3,Number/Light trap,42.7,27.6,88.7,57.7,0,4.9,7.3,10.1,Whitebackedplanthopper,Maruteru
1998,23,4,Number/Light trap,40.3,27.6,76,57.3,0,5.9,7.1,9.9,Whitebackedplanthopper,Maruteru
1998,24,3,Number/Light trap,34.6,25.1,84.1,62.4,0,8.3,1.3,5.9,Whitebackedplanthopper,Maruteru
1998,25,3,Number/Light trap,33.4,25.2,81.9,68.4,0,10.2,2.4,4.3,Whitebackedplanthopper,Maruteru
1998,26,98,Number/Light trap,33.7,25.9,82.4,65.5,0,9,2,5.6,Whitebackedplanthopper,Maruteru
1998,27,48,Number/Light trap,31.6,25.3,85.9,71.8,0,9.2,3.8,5.1,Whitebackedplanthopper,Maruteru
1998,28,29,Number/Light trap,31.3,25.6,87,71.8,0,9.3,3.8,4.2,Whitebackedplanthopper,Maruteru
1998,29,21,Number/Light trap,33.8,25.7,83.4,61,0,9,4,4.9,Whitebackedplanthopper,Maruteru
1998,30,26,Number/Light trap,31.2,23.9,91.6,83.9,0,10.5,3.5,4.6,Whitebackedplanthopper,Maruteru
1998,31,29,Number/Light trap,30.3,23.4,92.9,87.7,0,9.2,3.3,3.6,Whitebackedplanthopper,Maruteru
1998,32,19,Number/Light trap,29.5,22.6,94,94,0,9.4,3.8,3.6,Whitebackedplanthopper,Maruteru
1998,33,14,Number/Light trap,30.6,23.5,92.7,89.1,0,7.3,4.6,4.2,Whitebackedplanthopper,Maruteru
1998,34,59,Number/Light trap,30.9,23.7,93.7,90,0,7.6,3,3.8,Whitebackedplanthopper,Maruteru
1998,35,778,Number/Light trap,30.2,23.8,94.1,87.1,0,7,3.9,3.2,Whitebackedplanthopper,Maruteru
1998,36,3452,Number/Light trap,30.3,23.5,94.1,88.6,0,5.6,3.2,4.3,Whitebackedplanthopper,Maruteru
1998,37,14694,Number/Light trap,30.1,24,93.3,84.7,0,5.2,4.6,4.8,Whitebackedplanthopper,Maruteru
1998,38,13608,Number/Light trap,31.4,23.9,94.1,84.9,0,3.7,4.4,3.1,Whitebackedplanthopper,Maruteru
1998,39,7904,Number/Light trap,31,23.7,90.6,88.6,0,2.9,5.7,4.6,Whitebackedplanthopper,Maruteru
1998,40,5186,Number/Light trap,31.5,23.7,89.6,86.4,0,3.4,5.6,4.7,Whitebackedplanthopper,Maruteru
1998,41,2356,Number/Light trap,29.2,22.9,95.6,92.7,0,2.8,2.1,2.2,Whitebackedplanthopper,Maruteru
1998,42,2607,Number/Light trap,29.6,22.6,88,74.9,0,3.4,4.4,4.4,Whitebackedplanthopper,Maruteru
1998,43,4527,Number/Light trap,31.4,21.9,89,71.4,0,3.8,7.6,4.6,Whitebackedplanthopper,Maruteru
1998,44,184,Number/Light trap,27.5,22.1,91.4,90.3,0,3.1,3.7,1,Whitebackedplanthopper,Maruteru
1998,45,107,Number/Light trap,29.5,22,92.9,83.3,0,4.1,5,2.5,Whitebackedplanthopper,Maruteru
1998,46,1514,Number/Light trap,29.2,20.7,89.1,76,0,3.1,6.7,3.2,Whitebackedplanthopper,Maruteru
1998,47,630,Number/Light trap,30.6,20.6,92,73,0,3.3,5.8,2.6,Whitebackedplanthopper,Maruteru
1998,48,741,Number/Light trap,29.6,18.4,86.6,67.1,0,4.2,7.5,2.2,Whitebackedplanthopper,Maruteru
1998,49,83,Number/Light trap,29.1,16.9,91.3,70.1,0,3.3,6,2.5,Whitebackedplanthopper,Maruteru
1998,50,4,Number/Light trap,27.9,17,90.6,71.1,0,3.6,5.3,2.6,Whitebackedplanthopper,Maruteru
1998,51,9,Number/Light trap,27.9,16.7,89.1,61.9,0,4,7.8,2.4,Whitebackedplanthopper,Maruteru
1998,52,6,Number/Light trap,27.4,16.4,91.4,63.4,0,4.8,7.8,2.1,Whitebackedplanthopper,Maruteru
1999,1,6,Number/Light trap,27.1,16.6,89.1,68,0,3.7,6.9,2.2,Whitebackedplanthopper,Maruteru
1999,2,6,Number/Light trap,27.6,17.7,92.7,68.9,0,3.7,7,2.5,Whitebackedplanthopper,Maruteru
1999,3,2,Number/Light trap,27.5,17.6,94,68.4,0,2.7,8.9,2.5,Whitebackedplanthopper,Maruteru
1999,4,3,Number/Light trap,28.8,16.8,94.3,64,0,2.9,7.2,2.5,Whitebackedplanthopper,Maruteru
1999,5,10,Number/Light trap,28.4,18.3,91.3,68.4,0,2.5,8.3,2.7,Whitebackedplanthopper,Maruteru
1999,6,10,Number/Light trap,28.8,18.6,93.4,70.3,0,2.5,8.7,2.9,Whitebackedplanthopper,Maruteru
1999,7,10,Number/Light trap,30.2,18.2,97.7,63.3,0,2.7,8.4,2.5,Whitebackedplanthopper,Maruteru
1999,8,30,Number/Light trap,31.1,18.5,93.6,70.4,0,2.5,7,2.8,Whitebackedplanthopper,Maruteru
1999,9,54,Number/Light trap,31.9,19.1,93.1,73,0,2.2,8.9,3.3,Whitebackedplanthopper,Maruteru
1999,10,200,Number/Light trap,31.7,20,94.3,64.1,0,2.2,8.9,3.1,Whitebackedplanthopper,Maruteru
1999,11,404,Number/Light trap,31.1,19.2,91.6,60.6,0,2.1,8.8,3.1,Whitebackedplanthopper,Maruteru
1999,12,3025,Number/Light trap,31.8,22.4,94.3,71.3,0,2.4,7.5,3,Whitebackedplanthopper,Maruteru
1999,13,1860,Number/Light trap,32.9,22.8,91.3,63.1,0,2.7,7.7,3.6,Whitebackedplanthopper,Maruteru
1999,14,1647,Number/Light trap,33.5,20.9,88,59.1,0,3.4,9.2,4.2,Whitebackedplanthopper,Maruteru
1999,15,1460,Number/Light trap,35.2,23.9,91.1,68.6,0,3.7,7.4,4.5,Whitebackedplanthopper,Maruteru
1999,16,199,Number/Light trap,35.1,23.6,88.4,62.9,0,4.2,9,4.2,Whitebackedplanthopper,Maruteru
1999,17,75,Number/Light trap,35,25.1,90.1,75.3,0,4.4,8.4,5.1,Whitebackedplanthopper,Maruteru
1999,18,64,Number/Light trap,34.4,25.6,90.1,71,0,4.8,6.8,4.5,Whitebackedplanthopper,Maruteru
1999,19,40,Number/Light trap,34.2,24.9,87.7,71.9,0,4.8,7.2,4.5,Whitebackedplanthopper,Maruteru
1999,20,57,Number/Light trap,34.5,24.5,86.6,66.7,0,6.8,6.5,5.1,Whitebackedplanthopper,Maruteru
1999,21,19,Number/Light trap,33.8,24.1,84.7,74.4,0,6.9,2.9,5.6,Whitebackedplanthopper,Maruteru
1999,22,36,Number/Light trap,35.4,25.8,87.3,71.4,0,4.9,6.8,5.8,Whitebackedplanthopper,Maruteru
1999,23,12,Number/Light trap,37.1,25.9,85.6,52.6,0,5.9,5.9,8.5,Whitebackedplanthopper,Maruteru
1999,24,36,Number/Light trap,32.1,24.4,91.6,73.6,0,8.3,3.3,3.8,Whitebackedplanthopper,Maruteru
1999,25,7,Number/Light trap,31.5,24.9,84,65.9,0,10.2,2.3,4.1,Whitebackedplanthopper,Maruteru
1999,26,64,Number/Light trap,35.4,25.6,79.7,59.7,0,9,7.6,6.1,Whitebackedplanthopper,Maruteru
1999,27,218,Number/Light trap,33.6,23.2,82.4,62.6,0,9.2,5.5,4.6,Whitebackedplanthopper,Maruteru
1999,28,242,Number/Light trap,32.2,23.6,91.6,72.6,0,9.3,3.2,3.1,Whitebackedplanthopper,Maruteru
1999,29,38,Number/Light trap,31.9,23.6,91.3,73.1,0,9,4.8,3.6,Whitebackedplanthopper,Maruteru
1999,30,18,Number/Light trap,29.8,22.8,91.3,76.1,0,10.5,3.4,3.6,Whitebackedplanthopper,Maruteru
1999,31,75,Number/Light trap,30.1,24.4,88.4,75.6,0,9.2,1,4.3,Whitebackedplanthopper,Maruteru
1999,32,88,Number/Light trap,30.7,24.3,84.3,67,0,9.4,4.7,4.2,Whitebackedplanthopper,Maruteru
1999,33,229,Number/Light trap,31.4,24.4,85.7,71.3,0,7.3,4.2,4.1,Whitebackedplanthopper,Maruteru
1999,34,126,Number/Light trap,30.3,24.1,89.1,79.7,0,7.6,4.7,2.7,Whitebackedplanthopper,Maruteru
1999,35,308,Number/Light trap,28.9,22.9,91.3,74.7,0,7,1.3,2.9,Whitebackedplanthopper,Maruteru
1999,36,276,Number/Light trap,29.7,24,91.1,78,0,5.6,3.2,3.2,Whitebackedplanthopper,Maruteru
1999,37,2494,Number/Light trap,29.4,24.1,88.1,77.4,0,5.2,3.8,2.5,Whitebackedplanthopper,Maruteru
1999,38,6158,Number/Light trap,31.2,24.6,88,72,0,3.7,5.3,3.3,Whitebackedplanthopper,Maruteru
1999,39,7515,Number/Light trap,30.3,23.9,91.3,77.1,0,2.9,4.2,2.6,Whitebackedplanthopper,Maruteru
1999,40,5704,Number/Light trap,28,22.9,94.6,85.9,0,3.4,2.9,2.1,Whitebackedplanthopper,Maruteru
1999,41,3690,Number/Light trap,30.6,23,87.9,73,0,2.8,6.7,3.3,Whitebackedplanthopper,Maruteru
1999,42,883,Number/Light trap,29.6,23,90.4,75.3,0,3.4,4.8,2.7,Whitebackedplanthopper,Maruteru
1999,43,923,Number/Light trap,29.4,22.4,88.8,74,0,3.8,5.8,2.9,Whitebackedplanthopper,Maruteru
1999,44,829,Number/Light trap,29.4,22.4,90.5,72.6,0,3.1,4.4,2.2,Whitebackedplanthopper,Maruteru
1999,45,405,Number/Light trap,30.6,19.9,90.3,62.3,0,4.1,8.6,2.9,Whitebackedplanthopper,Maruteru
1999,46,117,Number/Light trap,29.4,17.8,84.7,59.4,0,3.1,8.5,2.6,Whitebackedplanthopper,Maruteru
1999,47,74,Number/Light trap,29.5,20,87.6,64.4,0,3.3,6.6,3,Whitebackedplanthopper,Maruteru
1999,48,10,Number/Light trap,28.8,18.2,86.3,66.1,0,4.2,6.8,2.9,Whitebackedplanthopper,Maruteru
1999,49,5,Number/Light trap,28.7,16.6,87.7,62.9,0,3.3,7.5,2.7,Whitebackedplanthopper,Maruteru
1999,50,3,Number/Light trap,28.7,15,83.5,56.2,0,3.6,7.8,2.7,Whitebackedplanthopper,Maruteru
1999,51,3,Number/Light trap,27.4,18.8,88.6,67.2,0,4,6.3,2.5,Whitebackedplanthopper,Maruteru
1999,52,2,Number/Light trap,27.3,18.4,91.9,69.6,0,4.8,6.7,2.6,Whitebackedplanthopper,Maruteru
2000,1,6,Number/Light trap,27.2,18.6,90.1,68.6,0,3.7,6.8,2.7,Whitebackedplanthopper,Maruteru
2000,2,2,Number/Light trap,27.3,19.1,90.7,68.6,0,3.7,6.4,2.8,Whitebackedplanthopper,Maruteru
2000,3,24,Number/Light trap,29.2,19.1,95.8,62,0,2.7,7.6,3.5,Whitebackedplanthopper,Maruteru
2000,4,13,Number/Light trap,28.6,18.7,92.4,64.9,0,2.9,8.6,2.3,Whitebackedplanthopper,Maruteru
2000,5,12,Number/Light trap,29.2,18,93.1,62,0,2.5,8.1,3.2,Whitebackedplanthopper,Maruteru
2000,6,10,Number/Light trap,29.4,19.7,92.6,67,0,2.5,8.2,2.1,Whitebackedplanthopper,Maruteru
2000,7,48,Number/Light trap,29.2,19.7,89.7,69.9,0,2.7,8.2,2.7,Whitebackedplanthopper,Maruteru
2000,8,22,Number/Light trap,27.9,20.2,90.3,74.3,0,2.5,4.6,2.3,Whitebackedplanthopper,Maruteru
2000,9,127,Number/Light trap,29.2,18.3,94,65,0,2.2,7.6,2.8,Whitebackedplanthopper,Maruteru
2000,10,475,Number/Light trap,31.3,19.4,96,68.3,0,2.1,9.2,3.3,Whitebackedplanthopper,Maruteru
2000,11,1203,Number/Light trap,31.1,20.3,92.7,62.7,0,2.1,9.4,3.4,Whitebackedplanthopper,Maruteru
2000,12,627,Number/Light trap,31.9,20.5,92.7,55.9,0,2.5,9.3,3.7,Whitebackedplanthopper,Maruteru
2000,13,1935,Number/Light trap,32.7,20.3,91.4,51.1,0,2.7,7.7,4.1,Whitebackedplanthopper,Maruteru
2000,14,2390,Number/Light trap,32.4,22.8,88.9,58.5,0,3.4,8.4,4.4,Whitebackedplanthopper,Maruteru
2000,15,221,Number/Light trap,32.9,23.2,88,54.6,0,3.7,8.5,4.7,Whitebackedplanthopper,Maruteru
2000,16,250,Number/Light trap,33.6,22.4,86.7,70.9,0,4.3,8.9,4.6,Whitebackedplanthopper,Maruteru
2000,17,46,Number/Light trap,35.1,24.9,87.1,73.4,0,4.5,8.4,4.7,Whitebackedplanthopper,Maruteru
2000,18,120,Number/Light trap,34.9,24.9,82.9,71,0,4.7,8,4.8,Whitebackedplanthopper,Maruteru
2000,19,70,Number/Light trap,34.4,23.5,84.3,62.3,0,5,8.7,3.3,Whitebackedplanthopper,Maruteru
2000,20,64,Number/Light trap,38.2,25.7,80.6,59.4,0,7.1,6.8,6.9,Whitebackedplanthopper,Maruteru
2000,21,124,Number/Light trap,37.4,25.9,80.4,59.6,0,6.4,4.4,7.4,Whitebackedplanthopper,Maruteru
2000,22,444,Number/Light trap,37.5,25,80.7,59.7,0,4.9,5.9,5.9,Whitebackedplanthopper,Maruteru
2000,23,75,Number/Light trap,31.7,24,88.1,80.6,0,6.1,5,6,Whitebackedplanthopper,Maruteru
2000,24,178,Number/Light trap,32.9,25.1,79.9,70.1,0,8.9,1.3,4.9,Whitebackedplanthopper,Maruteru
2000,25,468,Number/Light trap,31.9,23.8,88,74.7,0,10.2,2.8,4.2,Whitebackedplanthopper,Maruteru
2000,26,337,Number/Light trap,30.9,24,83.6,79,0,8.9,3.9,4.3,Whitebackedplanthopper,Maruteru
2000,27,391,Number/Light trap,30.6,23.4,89.3,85.3,0,9.2,3.4,5.1,Whitebackedplanthopper,Maruteru
2000,28,125,Number/Light trap,29,23.6,83.6,78.3,0,9.3,2.1,4.2,Whitebackedplanthopper,Maruteru
